Date,Close,Open,High,Low,Returns,Amplitude,Week,Year,Month,Weekday,Day,Pre_1_Week_Mean,Pre_2_Week_Mean,Pre_4_Week_Mean,Next_1_Week_Mean,Next_2_Week_Mean,Next_4_Week_Mean,Close_MA5,Close_MA10,Close_MA50,Close_MA100,Close_EMA12,Close_EMA26,Close_MACD_12-26,Next_1_Week_Mean_Diff,Next_2_Week_Mean_Diff,Next_4_Week_Mean_Diff,Next_1_Week_Mean_Returns,Next_2_Week_Mean_Returns,Next_4_Week_Mean_Returns,Next_1_Week_Mean_Diff_Label,Next_2_Week_Mean_Diff_Label,Next_4_Week_Mean_Diff_Label,Next_1_Week_Mean_Diff_Label2,Next_2_Week_Mean_Diff_Label2,Next_4_Week_Mean_Diff_Label2,Next_1_Week_Mean_Returns_Label,Next_2_Week_Mean_Returns_Label,Next_4_Week_Mean_Returns_Label,Next_1_Week_Mean_Returns_Label2,Next_2_Week_Mean_Returns_Label2,Next_4_Week_Mean_Returns_Label2,Close_1_Week_Mean,is_First_or_Last_1_WeekDay,Close_1_Week_Mean_Diff,Close_1_Week_Mean_Returns,Close_1_Week_Mean_Diff_Label2,Close_1_Week_Mean_Diff_Label3,Week//2,Close_2_Week_Mean,is_First_or_Last_2_WeekDay,Close_2_Week_Mean_Diff,Close_2_Week_Mean_Returns,Close_2_Week_Mean_Diff_Label2,Close_2_Week_Mean_Diff_Label3,Close_1_Month_Mean,is_First_or_Last_1_MonthDay,Close_1_Month_Mean_Diff,Close_1_Month_Mean_Returns,Close_1_Month_Mean_Returns_Label2,Close_1_Month_Mean_Diff_Label2,Close_1_Month_Mean_Diff_Label3
2018-03-22,3617,3619,3655,3589,-0.009854913769504517,-0.74,12,2018,3,3,22,3706.0,3734.4,3857.15,3439.8,3380.8,3398.4,3679.8,3707.6,3871.02,3833.56,3739.4084860702137,3811.5918109456375,-72.18332487542375,-266.1999999999998,-353.5999999999999,-458.75,-0.07182946573124657,-0.09468723221936587,-0.11893496493525012,0,0,0,0,0,0,0,0,0,0,0,0,3651.2,0,0.0,0.0,1,1,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-23,3609,3369,3609,3369,-0.002211777716339508,-7.01,12,2018,3,4,23,3679.8,3707.6,3840.75,3360.0,3350.9,3390.3,3651.2,3691.2,3866.96,3832.83,3719.3456420594116,3796.5850101348497,-77.23936807543805,-319.8000000000002,-356.6999999999998,-450.4499999999998,-0.08690689711397363,-0.09620778940554532,-0.1172817809021675,0,0,0,0,0,0,0,0,0,0,0,0,3651.2,1,0.0,0.0,1,1,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-26,3379,3363,3415,3333,-0.06372956497644777,-2.8,13,2018,3,0,26,3651.2,3691.2,3828.9,3297.4,3331.5,3386.65,3580.8,3655.4,3858.64,3830.12,3666.9847740502714,3765.6527871618982,-98.6680131116268,-353.7999999999997,-359.6999999999998,-442.25,-0.09689964943032421,-0.09744798439531856,-0.11550314711797122,0,0,0,0,0,0,0,0,0,0,0,0,3297.4,-1,-353.7999999999997,-0.09689964943032421,0,0,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-27,3355,3433,3474,3352,-0.007102693104468778,2.05,13,2018,3,1,27,3580.8,3655.4,3800.15,3298.8,3336.6,3396.2,3522.6,3619.3,3849.38,3827.86,3618.987116504076,3735.2340621869425,-116.24694568286668,-282.0,-318.8000000000002,-403.9500000000003,-0.07875335120643431,-0.08721343765388198,-0.10629843558806897,0,0,0,0,0,0,0,0,0,0,0,0,3297.4,0,0.0,0.0,1,1,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-28,3239,3212,3276,3187,-0.034575260804769005,-5.89,13,2018,3,2,28,3522.6,3619.3,3766.0,3298.0,3340.4,3407.35,3439.8,3572.9,3837.8,3824.5,3560.5275601188337,3698.4759835064283,-137.94842338759463,-224.5999999999999,-278.9000000000001,-358.6500000000001,-0.06375972293192526,-0.07705909982593322,-0.09523366967604888,0,0,0,0,0,0,0,0,0,0,0,0,3297.4,0,0.0,0.0,1,1,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-29,3218,3289,3295,3195,-0.006483482556344551,1.64,13,2018,3,3,29,3439.8,3572.9,3726.45,3321.8,3356.5,3422.95,3360.0,3519.9,3825.0,3820.34,3507.8310124082436,3662.8851699133597,-155.0541575051161,-118.0,-216.4000000000001,-303.5,-0.034304320018605734,-0.060567046376892746,-0.081444806719532,0,0,0,0,0,0,0,0,0,0,0,0,3297.4,0,0.0,0.0,1,1,6,3474.3,0,0.0,0.0,1,1,3683.7727272727275,0,0.0,0.0,1,1,1
2018-03-30,3296,3391,3393,3273,0.024238657551274082,4.4,13,2018,3,4,30,3360.0,3519.9,3686.5,3341.8,3379.7,3444.05,3297.4,3474.3,3814.16,3817.5,3475.2416258838985,3635.7084906605182,-160.4668647766198,-18.199999999999818,-140.20000000000027,-242.44999999999982,-0.005416666666666612,-0.039830677007869617,-0.06576698765766982,0,0,0,0,0,0,1,0,0,0,0,0,3297.4,1,0.0,0.0,1,1,6,3474.3,1,0.0,0.0,1,1,3683.7727272727275,1,0.0,0.0,1,1,1
2018-04-02,3386,3344,3480,3335,0.027305825242718445,0.63,14,2018,4,0,2,3297.4,3474.3,3650.2,3365.6,3386.2,3465.7,3298.8,3439.8,3806.16,3814.98,3461.5121449786834,3617.211565426406,-155.6994204477228,68.19999999999982,-88.10000000000036,-184.5,0.020682962333960032,-0.025357625996603735,-0.05054517560681607,2,0,0,1,0,0,1,1,0,1,0,0,3365.0,-1,67.59999999999991,0.020501000788500003,1,2,7,3381.375,-1,-92.92500000000018,-0.026746394957257627,0,0,3441.3888888888887,-1,-242.3838383838388,-0.06579771780961284,0,0,0
2018-04-03,3351,3354,3393,3326,-0.010336680448907265,-0.8,14,2018,4,1,3,3298.8,3439.8,3618.55,3374.4,3388.7,3479.8,3298.0,3410.3,3797.12,3812.27,3444.5102765204247,3597.4921902096353,-152.98191368921061,75.59999999999991,-51.100000000000364,-138.75,0.02291742451800652,-0.014855514855514961,-0.03834408810158765,2,0,0,1,0,0,1,1,1,1,0,0,3365.0,0,0.0,0.0,1,1,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-04,3358,3318,3379,3305,0.0020889286780065653,-1.13,14,2018,4,2,4,3298.0,3410.3,3588.7,3382.8,3401.3,3495.4,3321.8,3380.8,3788.52,3808.46,3431.20100320959,3579.7520279718847,-148.55102476229467,84.80000000000018,-9.0,-93.29999999999973,0.025712553062462153,-0.002639064011963757,-0.025998272354891667,2,0,0,1,0,0,1,1,1,1,0,0,3365.0,1,0.0,0.0,1,1,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-09,3318,3408,3415,3310,-0.011911852293031567,1.94,15,2018,4,0,9,3321.8,3380.8,3557.6,3391.2,3416.0,3510.35,3341.8,3350.9,3778.38,3804.59,3413.785464254269,3560.3629888628566,-146.57752460858774,69.39999999999964,35.19999999999982,-47.25,0.020892287314106698,0.01041173686701367,-0.013281425680233865,2,2,0,1,1,0,1,1,1,1,1,0,3391.2,-1,26.199999999999818,0.007786032689450169,1,2,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-10,3415,3419,3448,3394,0.02923447860156721,1.7,15,2018,4,1,10,3341.8,3350.9,3529.25,3417.6,3429.7,3525.75,3365.6,3331.5,3769.34,3801.28,3413.9723159074583,3549.5953600582,-135.62304415074186,75.79999999999973,78.79999999999973,-3.5,0.022682386737686196,0.023516070309469016,-0.0009917121201388397,2,2,0,1,1,0,1,1,1,1,1,0,3391.2,0,0.0,0.0,1,1,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-11,3430,3395,3467,3386,0.004392386530014641,-0.7,15,2018,4,2,11,3365.6,3331.5,3511.35,3406.8,3441.8,3533.85,3374.4,3336.6,3759.2,3797.98,3416.4381134601567,3540.7364444983336,-124.29833103817691,41.20000000000027,110.30000000000018,22.5,0.012241502258141275,0.03310820951523343,0.0064077918749199025,2,2,2,1,1,1,1,1,1,1,1,1,3391.2,0,0.0,0.0,1,1,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-12,3393,3402,3438,3372,-0.010787172011661808,-0.56,15,2018,4,3,12,3374.4,3336.6,3496.0,3403.0,3455.8,3543.75,3382.8,3340.4,3748.46,3793.81,3412.832249850902,3529.793004165124,-116.96075431422196,28.59999999999991,119.20000000000027,47.75,0.00847558084400187,0.03572498951028001,0.013658466819221967,2,2,2,1,1,1,1,1,1,1,1,1,3391.2,0,0.0,0.0,1,1,7,3381.375,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-13,3400,3452,3473,3377,0.00206307102858827,1.62,15,2018,4,4,13,3382.8,3340.4,3479.85,3419.8,3474.3,3558.6,3391.2,3356.5,3738.38,3789.82,3410.858057566148,3520.1787075602997,-109.32064999415161,37.0,133.9000000000001,78.75,0.010937684758188482,0.04008501975811283,0.022630285788180524,2,2,2,1,1,1,1,2,1,1,1,1,3391.2,1,0.0,0.0,1,1,7,3381.375,1,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-16,3450,3357,3462,3353,0.014705882352941176,-1.9,16,2018,4,0,16,3391.2,3356.5,3464.7,3440.8,3489.4,3572.25,3417.6,3379.7,3728.72,3786.27,3416.879894863664,3514.980284778055,-98.10038991439114,49.600000000000364,132.9000000000001,107.55000000000018,0.014626091059212186,0.03959481602860125,0.03104164862758686,2,2,2,1,1,1,1,2,1,1,1,1,3440.8,-1,49.600000000000364,0.014626091059212186,1,2,8,3489.4,-1,108.02500000000009,0.031947062955158805,1,2,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-17,3361,3384,3437,3344,-0.025797101449275363,-0.56,16,2018,4,1,17,3417.6,3379.7,3449.8,3441.8,3508.4,3583.85,3406.8,3386.2,3716.64,3782.7,3408.282987961562,3503.574337757458,-95.29134979589617,24.200000000000273,128.70000000000027,134.04999999999973,0.007080992509363376,0.038080302985472166,0.038857325062322375,2,2,2,1,1,1,1,2,1,1,1,1,3440.8,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-18,3411,3446,3496,3410,0.01487652484379649,1.68,16,2018,4,2,18,3406.8,3386.2,3430.25,3476.8,3545.2,3599.65,3403.0,3388.7,3706.02,3780.0,3408.7009898136293,3496.7169794050537,-88.01598959142439,70.0,159.0,169.4000000000001,0.02054714101209346,0.046955289114641786,0.049384155673784735,2,2,2,1,1,1,1,2,1,1,1,1,3440.8,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-19,3477,3516,3529,3463,0.019349164467897976,2.0,16,2018,4,3,19,3403.0,3388.7,3414.25,3508.6,3570.9,3613.35,3419.8,3401.3,3696.8,3778.5,3419.2085298423017,3495.2564624120864,-76.04793256978473,105.59999999999991,182.20000000000027,199.0999999999999,0.031031442844548902,0.05376693127157915,0.058314417514827535,2,2,2,1,1,1,2,2,2,1,1,1,3440.8,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-20,3505,3454,3510,3442,0.00805291918320391,-1.12,16,2018,4,4,20,3419.8,3401.3,3405.8,3528.8,3589.5,3620.8,3440.8,3416.0,3688.52,3776.57,3432.4072175588703,3495.9782059371173,-63.570988378246966,109.0,188.19999999999982,215.0,0.03187320895958828,0.055331784905771265,0.06312760584884608,2,2,2,1,1,1,2,2,2,1,1,1,3440.8,1,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-23,3455,3544,3555,3450,-0.014265335235378032,1.99,17,2018,4,0,23,3440.8,3416.0,3398.4,3538.0,3604.7,3624.85,3441.8,3429.7,3679.22,3773.43,3435.883030242121,3492.942783275109,-57.05975303298783,97.19999999999982,188.69999999999982,226.44999999999982,0.028249244361776275,0.05524004683840744,0.06663429849340861,2,2,2,1,1,1,2,2,2,1,1,1,3538.0,-1,97.19999999999982,0.028249244361776275,1,2,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-24,3536,3562,3589,3522,0.023444283646888567,1.48,17,2018,4,1,24,3441.8,3429.7,3390.3,3575.0,3621.8,3630.85,3476.8,3441.8,3671.52,3770.62,3451.2856409741025,3496.1322067362116,-44.846565762109094,133.19999999999982,192.10000000000036,240.54999999999973,0.03870067987680859,0.05601072980144047,0.07095242308940203,2,2,2,1,1,1,2,2,2,1,1,1,3538.0,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-25,3570,3573,3594,3540,0.009615384615384616,0.25,17,2018,4,2,25,3476.8,3441.8,3386.65,3613.6,3625.9,3630.55,3508.6,3455.8,3663.72,3768.02,3469.5493885165483,3501.603895126122,-32.054506609573764,136.79999999999973,184.0999999999999,243.9000000000001,0.039346525540727026,0.05348945319309661,0.07201807095507362,2,2,2,1,1,1,2,2,2,1,1,1,3538.0,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-26,3578,3558,3613,3536,0.002240896358543417,-0.31,17,2018,4,3,26,3508.6,3455.8,3396.2,3633.2,3631.7,3631.05,3528.8,3474.3,3655.88,3765.65,3486.234097975541,3507.2628658575204,-21.028767881979547,124.59999999999991,175.89999999999964,234.85000000000036,0.035512740124266064,0.050899936338908394,0.06915081561745491,2,2,2,1,1,1,2,2,2,1,1,1,3538.0,0,0.0,0.0,1,1,8,3489.4,0,0.0,0.0,1,1,3441.3888888888887,0,0.0,0.0,1,1,1
2018-04-27,3551,3593,3600,3548,-0.007546115148127445,0.79,17,2018,4,4,27,3528.8,3474.3,3407.35,3650.2,3642.9,3630.15,3538.0,3489.4,3647.92,3762.71,3496.1980829023805,3510.5026535717784,-14.30457066939789,121.39999999999964,168.5999999999999,222.80000000000018,0.03440262978916335,0.04852776098782486,0.06538805816837137,2,2,2,1,1,1,2,2,2,1,1,1,3538.0,1,0.0,0.0,1,1,8,3489.4,1,0.0,0.0,1,1,3441.3888888888887,1,0.0,0.0,1,1,1
2018-05-02,3640,3727,3729,3634,0.025063362433117433,4.28,18,2018,5,2,2,3538.0,3489.4,3422.95,3671.4,3655.1,3631.65,3575.0,3508.4,3642.0,3760.26,3518.3214547635525,3520.0950496034984,-1.773594839945872,133.4000000000001,165.69999999999982,208.70000000000027,0.03770491803278691,0.04748667392674953,0.060970800040900476,2,2,2,1,1,1,2,2,2,1,1,1,3679.0,-1,141.0,0.03985302430751837,1,2,9,3648.5,-1,159.0999999999999,0.04559523127185187,1,2,3632.4545454545455,-1,191.0656565656568,0.0555199260340919,1,1,2
2018-05-03,3729,3673,3733,3655,0.02445054945054945,-0.11,18,2018,5,3,3,3575.0,3508.4,3444.05,3668.6,3659.3,3631.75,3613.6,3545.2,3638.02,3757.95,3550.7335386460827,3535.5694903736094,15.164048272473337,93.59999999999991,150.9000000000001,187.69999999999982,0.026181818181818157,0.043011059172272284,0.054499789492022416,2,2,2,1,1,1,2,2,1,1,1,1,3679.0,0,0.0,0.0,1,1,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-04,3668,3664,3688,3642,-0.016358272995441136,-0.84,18,2018,5,4,4,3613.6,3545.2,3465.7,3638.2,3654.1,3627.25,3633.2,3570.9,3633.58,3754.7,3568.7745327005314,3545.3791577533416,23.395374947189794,24.59999999999991,108.90000000000009,161.55000000000018,0.006807615674119966,0.030717589980819162,0.04661395966182883,2,2,2,1,1,1,1,1,1,1,1,1,3679.0,1,0.0,0.0,1,1,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-07,3663,3657,3690,3616,-0.0013631406761177754,-0.16,19,2018,5,0,7,3633.2,3570.9,3479.8,3630.2,3655.8,3628.75,3650.2,3589.5,3628.44,3751.61,3583.2707584389113,3554.091812734576,29.178945704335547,-3.0,84.90000000000009,148.94999999999982,-0.000825718374986238,0.023775518776778987,0.04280418414851423,0,2,2,0,1,1,1,1,1,0,1,1,3630.2,-1,-48.80000000000018,-0.01326447404185925,0,0,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-08,3657,3637,3672,3634,-0.001638001638001638,-0.47,19,2018,5,1,8,3650.2,3589.5,3495.4,3635.6,3652.1,3632.55,3671.4,3604.7,3623.16,3747.61,3594.613718679079,3561.7146414209037,32.89907725817511,-14.599999999999909,62.59999999999991,137.1500000000001,-0.003999780833926884,0.01743975484050701,0.03923728328660528,0,2,2,0,1,1,1,1,1,0,1,1,3630.2,0,0.0,0.0,1,1,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-09,3626,3571,3630,3563,-0.00847689362865737,-2.19,19,2018,5,2,9,3671.4,3604.7,3510.35,3638.8,3645.0,3635.1,3668.6,3621.8,3616.78,3743.62,3599.4423773438357,3566.47651983417,32.96585750966551,-32.59999999999991,40.30000000000018,124.75,-0.008879446532657816,0.011179848531084469,0.03553776688934152,0,2,2,0,1,1,1,1,1,0,1,1,3630.2,0,0.0,0.0,1,1,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-10,3577,3615,3618,3575,-0.013513513513513514,0.53,19,2018,5,3,10,3668.6,3621.8,3525.75,3650.0,3639.9,3640.95,3638.2,3625.9,3611.4,3740.13,3595.9897039063226,3567.2560368834907,28.733667022831924,-18.59999999999991,18.09999999999991,115.19999999999982,-0.005070053971542253,0.004997515047766279,0.03267389917038923,0,2,2,0,1,1,1,1,1,0,1,1,3630.2,0,0.0,0.0,1,1,9,3648.5,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-11,3628,3675,3686,3620,0.01425775789767962,2.28,19,2018,5,4,11,3638.2,3625.9,3533.85,3670.0,3635.2,3651.4,3630.2,3631.7,3604.88,3738.11,3600.9143648438117,3571.755589706936,29.158775136875647,31.800000000000182,9.299999999999727,117.55000000000018,0.008740586004067996,0.002564880443476027,0.03326400384849391,2,2,2,1,1,1,1,1,1,1,1,1,3630.2,1,0.0,0.0,1,1,9,3648.5,1,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-14,3690,3667,3695,3652,0.017089305402425578,0.47,20,2018,5,0,14,3630.2,3631.7,3543.75,3681.4,3630.4,3660.5,3635.6,3642.9,3597.92,3736.08,3614.619847175533,3580.51443491383,34.105412261702895,51.20000000000027,-1.2999999999997272,116.75,0.014103906120874959,-0.00035795908252326104,0.03294532627865961,2,0,2,1,0,1,1,1,1,1,0,1,3681.4,-1,51.20000000000027,0.014103906120874959,1,2,10,3630.4,-1,-18.09999999999991,-0.0049609428532273285,0,0,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-15,3673,3681,3715,3636,-0.004607046070460705,0.25,20,2018,5,1,15,3635.6,3642.9,3558.6,3668.6,3617.4,3666.2,3638.8,3655.1,3590.78,3733.58,3623.6014091485276,3587.3652175128054,36.23619163572221,33.0,-25.5,107.59999999999991,0.009076906150291561,-0.00699991764802767,0.030236609902770727,2,0,2,1,0,1,1,1,1,1,0,1,3681.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-16,3682,3677,3705,3641,0.002450313095562211,0.0,20,2018,5,2,16,3638.8,3655.1,3572.25,3651.2,3608.2,3672.95,3650.0,3659.3,3584.08,3731.56,3632.585807741062,3594.375201400746,38.21060634031619,12.399999999999636,-46.90000000000009,100.69999999999982,0.0034077168297239847,-0.012831386282181088,0.028189516411225368,2,0,2,1,0,1,1,1,1,1,0,1,3681.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-17,3677,3679,3688,3658,-0.0013579576317218902,0.14,20,2018,5,3,17,3650.0,3659.3,3583.85,3629.8,3604.2,3681.25,3670.0,3654.1,3577.18,3730.01,3639.4187603962832,3600.495556852543,38.92320354374033,-20.199999999999818,-55.100000000000364,97.40000000000009,-0.005534246575342416,-0.015057524663187046,0.02717747673591252,0,0,2,0,0,1,1,1,1,0,0,1,3681.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-18,3685,3631,3705,3619,0.0021756867011150393,-1.17,20,2018,5,4,18,3670.0,3654.1,3599.65,3600.4,3600.4,3690.75,3681.4,3655.8,3570.5,3729.04,3646.431258796855,3606.755145233836,39.676113563019044,-69.59999999999991,-53.69999999999982,91.09999999999991,-0.018964577656675724,-0.01469582113242654,0.025308016057116637,0,0,2,0,0,1,1,1,1,0,0,1,3681.4,1,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-21,3626,3589,3651,3582,-0.016010854816824967,-1.81,21,2018,5,0,21,3681.4,3655.8,3613.35,3579.4,3601.7,3700.8,3668.6,3652.1,3564.06,3726.91,3643.2879882127236,3608.1806900313295,35.10729818139407,-102.0,-54.100000000000364,87.45000000000027,-0.027706850654642255,-0.01479840253843218,0.024201917887832696,0,0,2,0,0,1,0,1,1,0,0,1,3579.4,-1,-102.0,-0.027706850654642255,0,0,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-22,3586,3573,3614,3556,-0.011031439602868174,-1.13,21,2018,5,1,22,3668.6,3652.1,3620.8,3566.2,3613.0,3713.1,3651.2,3645.0,3556.18,3724.01,3634.474451564612,3606.5376759549345,27.936775609677625,-102.40000000000009,-39.09999999999991,92.29999999999973,-0.027912555198168265,-0.010706169053421295,0.025491604065399836,0,0,2,0,0,1,0,1,1,0,0,1,3579.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-23,3575,3531,3579,3511,-0.003067484662576687,-1.42,21,2018,5,2,23,3651.2,3645.0,3624.85,3565.2,3625.2,3721.75,3629.8,3639.9,3549.98,3721.87,3625.324535939287,3604.2015518101243,21.122984129162887,-86.0,-19.800000000000182,96.90000000000009,-0.02355390008764242,-0.005432098765432149,0.026732140640302382,0,0,2,0,0,1,0,1,1,0,0,1,3579.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-24,3530,3583,3590,3520,-0.012587412587412588,1.19,21,2018,5,3,24,3629.8,3639.9,3630.85,3578.6,3642.0,3733.6,3600.4,3635.2,3545.12,3719.06,3610.6592227178585,3598.70514056493,11.95408215292855,-51.20000000000027,2.099999999999909,102.75,-0.01410546035594255,0.0005769389268935709,0.028299158599226076,0,2,2,0,1,1,1,1,1,0,1,1,3579.4,0,0.0,0.0,1,1,10,3630.4,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-25,3580,3565,3615,3542,0.014164305949008499,0.48,21,2018,5,4,25,3600.4,3635.2,3630.55,3600.4,3667.6,3745.75,3579.4,3630.4,3541.98,3716.33,3605.9424192228034,3597.3195745971575,8.62284462564594,0.0,32.40000000000009,115.19999999999982,0.0,0.008912852112676083,0.03173072950379414,1,2,2,1,1,1,1,1,1,1,1,1,3579.4,1,0.0,0.0,1,1,10,3630.4,1,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-28,3560,3579,3626,3540,-0.00558659217877095,-0.14,22,2018,5,0,28,3579.4,3630.4,3631.05,3624.0,3690.6,3754.5,3566.2,3617.4,3538.86,3712.49,3598.8743547269873,3594.5551616640346,4.319193062952763,44.59999999999991,60.19999999999982,123.44999999999982,0.012460188858467874,0.01658219479947108,0.03399843020613867,2,2,2,1,1,1,1,1,1,1,1,1,3624.0,-1,44.59999999999991,0.012460188858467874,1,2,11,3690.6,-1,60.19999999999982,0.01658219479947108,1,2,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-29,3581,3635,3650,3570,0.005898876404494382,1.42,22,2018,5,1,29,3566.2,3617.4,3630.15,3659.8,3715.0,3762.15,3565.2,3608.2,3536.42,3710.5,3596.1244539997583,3593.5510756148465,2.573378384911848,93.60000000000036,97.59999999999991,132.0,0.02624642476585732,0.02698070437330677,0.03636213379612412,2,2,2,1,1,1,2,1,1,1,1,1,3624.0,0,0.0,0.0,1,1,11,3690.6,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-30,3642,3644,3667,3614,0.017034347947500698,0.91,22,2018,5,2,30,3565.2,3608.2,3631.65,3685.2,3737.7,3766.55,3578.6,3604.2,3534.3,3708.72,3603.1822303074878,3597.1398848285617,6.042345478926109,120.0,129.5,134.9000000000001,0.03365870077415012,0.03589047170334239,0.03714565004887588,2,2,2,1,1,1,2,1,1,1,1,1,3624.0,0,0.0,0.0,1,1,11,3690.6,0,0.0,0.0,1,1,3632.4545454545455,0,0.0,0.0,1,1,1
2018-05-31,3639,3696,3697,3634,-0.0008237232289950577,1.48,22,2018,5,3,31,3578.6,3604.2,3631.75,3705.4,3758.3,3768.65,3600.4,3600.4,3532.04,3707.31,3608.692656414028,3600.24063410052,8.452022313508223,126.80000000000018,154.10000000000036,136.9000000000001,0.03543285083552232,0.0427556739359637,0.03769532594479248,2,2,2,1,1,1,2,2,1,1,1,1,3624.0,0,0.0,0.0,1,1,11,3690.6,0,0.0,0.0,1,1,3632.4545454545455,1,0.0,0.0,1,1,1
2018-06-01,3698,3734,3778,3692,0.01621324539708711,1.72,22,2018,6,4,1,3600.4,3600.4,3627.25,3734.8,3781.1,3774.1,3624.0,3601.7,3531.38,3706.76,3622.432247734947,3607.4820686115927,14.950179123354246,134.4000000000001,180.69999999999982,146.8499999999999,0.037329185646039355,0.05018886790356622,0.04048521607278239,2,2,2,1,1,1,2,2,1,1,1,1,3624.0,1,0.0,0.0,1,1,11,3690.6,0,0.0,0.0,1,1,3774.1,-1,141.6454545454544,0.03899441900042542,1,1,2
2018-06-04,3739,3719,3767,3700,0.011087074094104922,-0.53,23,2018,6,0,4,3624.0,3601.7,3628.75,3757.2,3799.9,3779.55,3659.8,3613.0,3533.24,3706.14,3640.3657480834167,3617.2241376033267,23.141610480090094,133.19999999999982,198.20000000000027,150.80000000000018,0.03675496688741717,0.05502956937001979,0.04155700998966591,2,2,2,1,1,1,2,2,1,1,1,1,3757.2,-1,133.19999999999982,0.03675496688741717,1,2,11,3690.6,0,0.0,0.0,1,1,3774.1,0,0.0,0.0,1,1,1
2018-06-05,3708,3736,3743,3678,-0.008290986894891682,0.11,23,2018,6,1,5,3659.8,3613.0,3632.55,3770.2,3813.2,3780.2,3685.2,3625.2,3534.34,3704.56,3650.7710176090445,3623.9482755586355,26.822742050409033,110.39999999999964,200.19999999999982,147.64999999999964,0.030165582818733164,0.055411015776363086,0.040646377888810786,2,2,2,1,1,1,2,2,1,1,1,1,3757.2,0,0.0,0.0,1,1,11,3690.6,0,0.0,0.0,1,1,3774.1,0,0.0,0.0,1,1,1
